TITLE = "Entropy Analysis"
VARIABLES = "Time", "Entropy", "High_Entropy"
ZONE T="Entropy Data"
2.5	0.00920538962998485	False
3.5	0.010414526692558823	False
4.5	0.011193899577073951	False
5.5	0.028471952904070008	False
6.5	0.026228249697169304	False
7.5	0.023411947835689784	False
8.5	0.02517343423853502	False
9.5	0.02361989763419725	False
10.5	0.019633479109498975	False
11.5	0.019726888060795478	False
12.5	0.021814318470491312	False
13.5	0.02174169615783983	False
14.5	0.020725105282553002	False
15.5	0.029628732247513945	False
16.5	0.030278464532118132	True
17.5	0.030668143844954088	True
18.5	0.031818850251948305	True
19.5	0.024894508354934786	False
20.5	0.02277877792651095	False
21.5	0.022030123387001943	False
22.5	0.0235302577437011	False
23.5	0.021293697467968276	False
24.5	0.02134015924564725	False
25.5	0.02304123752928522	False
26.5	0.02330401277214378	False
27.5	0.02240663767555029	False
28.5	0.02481676147378087	False
29.5	0.02697974870794484	False
30.5	0.029518799664002504	False
31.5	0.028815337281424824	False
32.5	0.03330986393626212	True
33.5	0.028908877154088408	False
34.5	0.029734771185124576	False
35.5	0.027383310988699172	False
36.5	0.028184101217032964	False
37.5	0.024865945852346805	False
38.5	0.025618849674337696	False
39.5	0.025048499882662778	False
40.5	0.027719235192920078	False
41.5	0.03437422592754613	True
42.5	0.028928169496704292	False
43.5	0.03165508296812414	True
44.5	0.03140956825747443	True
45.5	0.02734441429613943	False
46.5	0.03033012917503841	True
47.5	0.029646425641784546	False
48.5	0.02477164571564794	False
49.5	0.0223479420251822	False
50.5	0.026462169857555118	False
51.5	0.023458038189544617	False
52.5	0.024672377578530025	False
53.5	0.02230246232404598	False
54.5	0.025557524052856717	False
55.5	0.02319106918456626	False
56.5	0.02689792669626101	False
