TITLE = "Rolling Shannon Entropy Analysis"
VARIABLES = "Time", "Shannon_Entropy"
ZONE T="Shannon Entropy Data"
2.5	4.971939734180503
3.5	4.68960112764265
4.5	4.697072258341452
5.5	5.304557055902055
6.5	5.123622149199879
7.5	5.213071876812588
8.5	5.347325924793435
9.5	5.28456740739654
10.5	5.257458496304016
11.5	5.286151267864895
12.5	5.41337864887929
13.5	5.396250252404259
14.5	5.2122357853359125
15.5	5.132681806043331
16.5	5.260796119892809
17.5	5.2855824460447245
18.5	5.2670193090572015
19.5	5.257765455799184
20.5	5.307173643056294
21.5	5.243814680613586
22.5	5.305197155627845
23.5	5.162890002982427
24.5	5.067710446490433
25.5	5.25358013400458
26.5	5.223098196167949
27.5	5.3040953056452915
28.5	5.227694182252772
29.5	5.347162011488874
30.5	5.412337170947792
31.5	5.2840510605167905
32.5	5.252724184164426
33.5	5.231520846650762
34.5	5.224748319426302
35.5	5.20979391033397
36.5	5.360029092668534
37.5	5.326176618488852
38.5	5.403201621680361
39.5	5.4186682523851575
40.5	5.39526961897477
41.5	5.38376240661867
42.5	5.51819024022189
43.5	5.404310693658537
44.5	5.345643923859647
45.5	5.421908159721964
46.5	5.453335281136211
47.5	5.357640218201148
48.5	5.3021598378599455
49.5	5.153967056755898
50.5	4.9929677232556084
51.5	4.634790467137651
52.5	4.812967645566678
53.5	4.792293208292432
54.5	5.146286898911164
55.5	5.076620656392058
56.5	5.16402974390428
