TITLE = "Entropy Analysis"
VARIABLES = "Time", "Entropy", "High_Entropy"
ZONE T="Entropy Data"
2.5	0.02685686409544541	True
3.5	0.017908857168160708	False
4.5	0.017997452832174687	False
5.5	0.012381474496290679	False
6.5	0.011853305609148546	False
7.5	0.01320227692453857	False
8.5	0.014813002881731485	False
9.5	0.02370384159486516	True
10.5	0.018997284125522818	False
11.5	0.01440983590562972	False
12.5	0.015081165749315506	False
13.5	0.012917105102709048	False
14.5	0.012118718044243693	False
15.5	0.008782995593271226	False
16.5	0.009757346742198969	False
17.5	0.012086840495161066	False
18.5	0.013185672439215423	False
19.5	0.005496941299330649	False
20.5	0.004504231145264992	False
21.5	0.004728041108783332	False
22.5	0.005957569825816966	False
23.5	0.011545403006320232	False
24.5	0.012376479897041825	False
25.5	0.013710185413613907	False
26.5	0.02503601119622889	True
27.5	0.019235706189027812	False
28.5	0.010909498639855908	False
29.5	0.007770268571292149	False
30.5	0.004852796989739394	False
31.5	0.004470920861981753	False
32.5	0.0053013306982256925	False
33.5	0.007073579998317259	False
34.5	0.022435612792132797	True
35.5	0.023542991475719255	True
36.5	0.011081982395395817	False
37.5	0.010029576195381473	False
38.5	0.010489261132665906	False
39.5	0.011536065193273881	False
40.5	0.013056922371551316	False
41.5	0.008279369394080582	False
42.5	0.008154777364238308	False
43.5	0.006811416578562435	False
44.5	0.007947127165740975	False
45.5	0.015171379926678163	False
46.5	0.01923816830180991	False
47.5	0.02517711492143393	True
48.5	0.029473225913816403	True
49.5	0.02852935980542659	True
50.5	0.019624490572045072	False
51.5	0.010746727732581451	False
52.5	0.006739544137268627	False
53.5	0.005637302853486403	False
54.5	0.006459522881836488	False
55.5	0.009901190604491461	False
56.5	0.017640814492354107	False
57.5	0.012322910849347224	False
